run,n_value,f_schumann_hz,f_golden_hz,latitude,longitude,depth_km,magnitude_mw,alpha_event,resonance_score,proximity_2027
4097,18915.01960,8.04000,13795.01000,-44.30300,164.55800,28.80000,9.33000,10.75160,2.90160,2.89590
4098,18629.25230,8.19220,13785.59000,57.70100,-108.74200,5.60000,8.70000,8.15782,0.30782,0.30212
4099,18277.84080,7.56280,13663.69000,-33.20300,-122.79000,78.80000,8.71000,8.23742,0.38742,0.38172
4100,17825.86790,7.36910,13238.41000,26.54300,-39.11800,17.00000,9.01000,8.84776,0.99776,0.99206
4101,19403.27780,8.37810,13702.72000,53.35600,104.16400,30.70000,9.04000,8.91361,1.06361,1.05791
4102,17997.10570,7.85160,13888.52000,55.48100,179.48500,28.10000,7.71000,7.83201,0.01799,0.01229
4103,18385.46930,7.49140,14014.66000,-35.43100,-46.68100,60.90000,8.95000,8.61248,0.76248,0.75678
4104,18792.83620,8.18490,13765.57000,-39.23300,-76.32100,91.70000,7.72000,7.88152,0.03152,0.02582
4105,18877.74120,8.28200,14271.27000,26.58900,60.73100,83.00000,8.94000,8.63635,0.78635,0.78065
4106,17754.02610,7.88340,14113.51000,-13.25900,126.82500,45.10000,7.54000,7.87038,0.02038,0.01468
4107,17951.12290,7.45380,13662.78000,39.05600,154.29700,18.30000,7.80000,7.84398,0.00602,0.00032
4108,19030.92240,7.98190,13642.01000,-37.27000,53.53500,17.90000,7.72000,7.83438,0.01562,0.00992
4109,18706.91950,8.34760,13969.61000,-14.70400,-56.64400,66.20000,9.17000,9.51625,1.66625,1.66055
4110,18887.53030,7.42800,13622.86000,39.78600,159.33600,26.10000,8.53000,8.01278,0.16278,0.15708
4111,18187.28200,8.54100,13672.41000,54.90400,-38.72500,49.30000,9.02000,8.86409,1.01409,1.00839
4112,17779.27030,8.00660,13318.45000,19.88100,-141.83600,59.20000,7.88000,7.85201,0.00201,0.00369
4113,18199.81050,7.85660,14182.21000,-55.23700,101.18900,37.10000,8.11000,7.89637,0.04637,0.04067
4114,17892.59620,7.30080,14175.86000,19.31500,31.21200,63.00000,8.88000,8.50631,0.65631,0.65061
4115,18380.21960,7.96850,13713.10000,-3.63100,-55.38800,84.70000,8.74000,8.23694,0.38694,0.38124
4116,18322.78650,8.00290,13398.97000,47.91100,-10.91600,35.00000,8.51000,8.07122,0.22122,0.21552
4117,18442.18110,8.38430,14002.77000,-34.53000,177.42500,63.30000,8.70000,8.22879,0.37879,0.37309
4118,17611.43480,7.41120,13899.33000,6.91400,-38.93000,69.50000,9.14000,9.34862,1.49862,1.49292
4119,18416.54020,7.93800,13877.75000,28.91100,-94.87700,49.60000,8.73000,8.21393,0.36393,0.35823
4120,18662.76120,8.14580,13639.29000,-37.87700,-95.26600,24.40000,8.01000,7.91091,0.06091,0.05521
4121,18597.79310,7.93600,13919.13000,-59.23100,81.49600,47.90000,8.71000,8.17213,0.32213,0.31643
4122,17950.57420,7.40900,13520.59000,9.19500,-34.68800,25.20000,7.93000,7.89114,0.04114,0.03544
4123,18362.64600,7.89600,13742.14000,-53.08500,4.53800,56.10000,8.52000,7.99636,0.14636,0.14066
4124,18607.89380,7.83190,13651.68000,19.41100,-136.36300,68.70000,7.83000,7.85287,0.00287,0.00283
4125,18131.52180,7.73710,14158.12000,5.19300,-18.83300,52.20000,9.36000,11.10169,3.25169,3.24599
4126,17789.59430,7.16400,13888.16000,19.35800,118.48700,98.10000,8.10000,7.90365,0.05365,0.04795
4127,18780.60990,7.93420,14336.72000,1.09700,62.00600,67.60000,9.32000,10.68346,2.83346,2.82776
4128,18437.64780,8.00700,13708.36000,11.35700,84.65400,91.00000,8.33000,7.96155,0.11155,0.10585
4129,19067.98530,8.25760,14064.16000,19.40100,56.68200,61.30000,8.71000,8.22498,0.37498,0.36928
4130,18013.58810,7.70170,13677.45000,31.27100,167.60800,70.50000,8.98000,8.68744,0.83744,0.83174
4131,17574.85020,7.42250,13458.58000,14.75700,106.31900,78.10000,9.36000,11.03484,3.18484,3.17914
4132,17603.53190,7.45660,13333.48000,45.16600,-50.25300,13.90000,9.22000,9.81675,1.96675,1.96105
4133,18654.74560,7.73130,13785.20000,-50.11000,-25.30600,29.30000,9.49000,12.91780,5.06780,5.06210
4134,18861.26930,8.31210,13993.20000,-17.43600,-147.72100,59.80000,8.23000,7.95390,0.10390,0.09820
4135,18636.66900,7.60340,13922.03000,-58.75500,-163.91100,69.00000,8.78000,8.34094,0.49094,0.48524
4136,17295.62490,7.51800,14112.66000,-1.94800,105.28400,43.70000,8.36000,7.96212,0.11212,0.10642
4137,18280.78050,7.51230,13699.52000,20.01900,64.82300,50.30000,7.72000,7.89686,0.04686,0.04116
4138,18196.64280,7.85920,13872.81000,-18.73700,-29.69100,7.20000,8.46000,7.98553,0.13553,0.12983
4139,18097.17660,8.17110,13806.24000,-2.79300,100.09800,20.10000,9.25000,10.01812,2.16812,2.16242
4140,18381.45100,7.76940,13623.96000,-1.65500,80.08500,49.50000,7.56000,7.86832,0.01832,0.01262
4141,18363.85010,7.71100,13410.53000,49.39900,165.40300,87.00000,7.54000,7.83456,0.01544,0.00974
4142,18057.83550,7.80410,13858.76000,52.91800,-92.20500,97.60000,8.59000,8.06660,0.21660,0.21090
4143,18371.09800,7.84610,13238.54000,-44.52800,44.13300,25.60000,9.43000,11.86265,4.01265,4.00695
4144,19317.48810,8.03960,13581.29000,-3.18200,-163.39500,36.20000,8.02000,7.89769,0.04769,0.04199
4145,18187.42430,7.65480,14078.90000,-54.48700,127.28100,57.90000,7.83000,7.88991,0.03991,0.03421
4146,18981.36980,8.59840,13780.69000,25.79500,45.04200,9.00000,8.60000,8.12267,0.27267,0.26697
4147,17346.07460,7.02950,14009.63000,-33.58200,-95.85800,54.70000,8.12000,7.92621,0.07621,0.07051
4148,18788.53240,8.56740,14162.32000,-7.25300,-25.61500,12.50000,9.16000,9.47546,1.62546,1.61976
4149,17593.81740,7.42670,13877.17000,59.03000,-168.90300,51.40000,8.59000,8.04994,0.19994,0.19424
4150,18036.73450,7.59240,13775.91000,31.59000,134.13800,76.80000,7.85000,7.86361,0.01361,0.00791
4151,17832.08230,7.85030,13569.90000,-27.37300,51.18800,94.20000,7.78000,7.84139,0.00861,0.00291
4152,17542.07470,7.07600,13839.36000,-53.72500,-162.85400,44.40000,9.09000,9.14497,1.29497,1.28927
4153,17794.21100,7.45160,13608.18000,35.47700,-25.52000,35.80000,9.03000,8.91539,1.06539,1.05969
4154,18423.07990,7.97450,14384.21000,-22.85900,113.33000,13.20000,7.94000,7.88176,0.03176,0.02606
4155,18417.36740,7.81930,13860.07000,2.37500,124.97000,66.10000,7.98000,7.88768,0.03768,0.03198
4156,18006.30130,7.56820,13222.41000,12.33800,119.46600,92.90000,9.48000,12.63947,4.78947,4.78377
4157,17458.42540,7.01110,13838.58000,-58.80400,-32.30800,71.50000,7.77000,7.85437,0.00437,0.00133
4158,18760.58090,8.40780,13480.33000,41.82400,-134.26600,52.70000,8.62000,8.06728,0.21728,0.21158
4159,18259.47230,7.72050,13698.16000,-11.32500,-11.83200,14.20000,8.18000,7.89768,0.04768,0.04198
4160,18775.15490,8.14230,13398.73000,-41.69300,15.10900,72.00000,7.84000,7.83291,0.01709,0.01139
4161,18316.55730,7.74960,13596.51000,-45.15900,72.33600,13.60000,8.47000,7.97920,0.12920,0.12350
4162,18465.54750,7.79390,13725.74000,-19.26800,133.11800,61.60000,8.70000,8.20082,0.35082,0.34512
4163,18151.87470,7.51350,13595.97000,-11.46300,-104.52900,13.10000,8.94000,8.61038,0.76038,0.75468
4164,18308.13760,7.98890,13799.80000,28.99900,143.34900,26.20000,8.11000,7.88261,0.03261,0.02691
4165,17806.87060,8.10610,13969.48000,28.08400,-145.74600,61.20000,7.66000,7.83250,0.01750,0.01180
4166,18635.29310,8.06810,13728.57000,-6.48700,30.44400,6.90000,7.89000,7.86830,0.01830,0.01260
4167,18293.09680,8.03290,13852.11000,-57.77400,-110.16000,67.70000,8.11000,7.93363,0.08363,0.07793
4168,17847.94230,7.61810,13453.36000,22.25100,168.91600,83.10000,8.10000,7.87688,0.02688,0.02118
4169,18341.73550,7.65900,13697.95000,20.35200,127.05900,23.30000,7.58000,7.85942,0.00942,0.00372
4170,18961.89870,8.47970,13593.88000,15.06000,-100.24800,15.60000,8.94000,8.59906,0.74906,0.74336
4171,18509.35330,8.39100,13816.79000,-59.11700,16.24000,66.20000,8.88000,8.44217,0.59217,0.58647
4172,16767.21860,7.72420,13419.01000,-2.03600,53.59300,58.20000,8.57000,8.06585,0.21585,0.21015
4173,18088.94060,7.88030,13669.70000,58.51500,143.05400,78.00000,8.42000,7.96885,0.11885,0.11315
4174,17470.68130,7.10530,13960.28000,27.52700,120.18000,5.90000,7.97000,7.88380,0.03380,0.02810
4175,18235.51170,7.61650,13313.93000,-26.26900,-51.89400,51.70000,8.85000,8.40364,0.55364,0.54794
4176,17725.38110,7.49730,13655.51000,-55.56300,27.91300,21.40000,9.15000,9.35804,1.50804,1.50234
4177,17917.49050,8.08130,13740.91000,22.00100,-67.47000,49.90000,9.06000,9.00827,1.15827,1.15257
4178,18286.92080,7.72230,14170.75000,13.11400,-94.28600,63.40000,8.60000,8.08232,0.23232,0.22662
4179,17529.37250,7.60460,14126.73000,42.66500,-45.73200,90.30000,8.01000,7.90802,0.05802,0.05232
4180,18144.37930,7.99010,13714.72000,-12.33500,-95.53300,64.50000,9.00000,8.78519,0.93519,0.92949
4181,18307.22130,7.98150,14095.54000,56.52600,125.95600,14.80000,9.37000,11.15755,3.30755,3.30185
4182,17711.07320,7.56610,13579.69000,40.24900,-115.53800,42.60000,9.12000,9.23907,1.38907,1.38337
4183,18438.59750,8.16800,13970.11000,-22.00800,119.27100,56.30000,7.61000,7.87159,0.02159,0.01589
4184,18249.03020,8.30720,13963.42000,18.43600,146.23000,87.90000,7.97000,7.87359,0.02359,0.01789
4185,18211.03740,7.49900,13692.11000,-53.92300,-65.25500,89.70000,8.29000,7.93893,0.08893,0.08323
4186,18742.26940,8.30630,13973.91000,48.17300,28.99300,99.80000,8.98000,8.76909,0.91909,0.91339
4187,18785.14070,8.25610,14005.29000,-13.75100,56.25800,9.50000,8.72000,8.19795,0.34795,0.34225
4188,18155.06870,7.76070,13957.00000,11.29200,-156.07800,36.50000,9.17000,9.49912,1.64912,1.64342
4189,18166.42430,8.33400,13550.80000,-53.30100,-1.71600,33.60000,9.15000,9.39644,1.54644,1.54074
4190,18800.84530,8.30760,13606.65000,59.50000,-75.49700,39.20000,8.63000,8.11543,0.26543,0.25973
4191,17860.02760,7.54630,13582.72000,59.66300,151.19200,79.20000,8.50000,8.00112,0.15112,0.14542
4192,18898.03970,8.13520,13879.88000,59.51400,11.26700,74.70000,7.78000,7.91363,0.06363,0.05793
4193,18144.64700,8.01550,14200.03000,-4.96800,-168.73200,97.90000,9.04000,8.94486,1.09486,1.08916
4194,18081.97880,7.97480,13738.55000,7.99800,165.34200,68.40000,8.57000,8.05922,0.20922,0.20352
4195,19139.28540,8.29100,13722.56000,10.93700,167.28000,96.30000,8.86000,8.42641,0.57641,0.57071
4196,18586.26620,7.93420,13718.36000,-2.35700,-95.47000,21.20000,7.81000,7.87618,0.02618,0.02048
4197,18099.34610,7.72810,13352.13000,-4.41400,119.93000,63.20000,8.05000,7.89743,0.04743,0.04173
4198,18166.59680,8.05170,13474.44000,48.42000,-60.04700,59.80000,7.56000,7.87307,0.02307,0.01737
4199,18145.51130,7.82170,13526.96000,-39.91400,-98.34400,54.40000,8.34000,7.98096,0.13096,0.12526
4200,18591.44160,7.99700,14119.26000,-14.81500,-65.96500,67.30000,8.15000,7.91359,0.06359,0.05789
4201,18252.94870,7.51280,13930.80000,36.54800,10.16800,83.90000,7.89000,7.92309,0.07309,0.06739
4202,17902.93600,7.83520,13615.11000,53.95400,-100.54700,75.40000,8.55000,8.03174,0.18174,0.17604
4203,18677.75730,8.04320,13509.01000,-40.89500,114.82600,13.10000,7.76000,7.87238,0.02238,0.01668
4204,17729.22470,7.31970,13922.70000,0.03600,-24.46100,78.90000,8.53000,8.04937,0.19937,0.19367
4205,18588.71340,7.75640,13602.75000,-37.44600,106.83800,55.50000,8.15000,7.90500,0.05500,0.04930
4206,18262.51430,7.40990,13515.87000,1.27200,-113.88900,32.70000,8.32000,7.94877,0.09877,0.09307
4207,17152.45270,7.32730,13466.25000,-16.07900,44.47200,76.80000,7.85000,7.85582,0.00582,0.00012
4208,18264.49520,7.88470,13481.37000,-54.55700,-145.03400,14.10000,8.80000,8.36924,0.51924,0.51354
4209,17848.65810,7.19700,13224.55000,43.45300,-78.32600,88.70000,7.70000,7.86484,0.01484,0.00914
4210,18017.66700,7.39670,14070.11000,20.35200,98.77700,64.50000,8.74000,8.25263,0.40263,0.39693
4211,17871.23820,7.61410,13704.59000,58.47500,-0.56700,16.80000,8.02000,7.93043,0.08043,0.07473
4212,18446.69970,7.66940,13662.45000,-31.96100,41.53600,94.20000,8.83000,8.34311,0.49311,0.48741
4213,17437.85770,7.77260,13421.21000,-40.42400,166.95300,50.60000,8.59000,8.12356,0.27356,0.26786
4214,18400.13440,7.73750,13788.86000,-13.41900,-103.08000,83.70000,7.74000,7.88681,0.03681,0.03111
4215,18370.59040,8.01300,13714.94000,40.29200,-107.59400,23.60000,8.40000,7.94370,0.09370,0.08800
4216,18736.22780,7.48640,13374.85000,6.21700,-156.54500,8.40000,9.49000,12.83582,4.98582,4.98012
4217,18438.39330,8.52470,13897.92000,-43.68500,28.00800,38.80000,8.30000,7.89720,0.04720,0.04150
4218,18272.26460,7.40800,14112.40000,-26.11100,-40.60200,5.80000,7.83000,7.85997,0.00997,0.00427
4219,18006.64290,7.77840,14215.18000,-51.83100,-9.93300,78.90000,7.57000,7.83360,0.01640,0.01070
4220,17646.39630,6.96920,14155.93000,-59.09900,-37.41300,10.70000,9.16000,9.42337,1.57337,1.56767
4221,17968.08150,7.69420,13720.85000,-33.71100,-100.72700,70.80000,9.19000,9.66487,1.81487,1.80917
4222,18732.46420,8.43570,14030.29000,0.76500,-177.91700,23.50000,8.26000,7.93113,0.08113,0.07543
4223,17282.95830,7.31330,13589.66000,19.12200,89.26900,76.20000,9.31000,10.53740,2.68740,2.68170
4224,18467.44260,7.88470,14171.60000,33.22700,170.08400,39.30000,8.43000,7.95513,0.10513,0.09943
4225,18308.88650,7.71610,13636.86000,15.72600,-27.89400,64.20000,8.94000,8.62119,0.77119,0.76549
4226,18931.46980,7.86620,13763.48000,-55.99400,137.80800,35.10000,9.26000,10.16401,2.31401,2.30831
4227,18116.92110,6.89360,13647.83000,-50.49400,-18.99000,28.90000,8.67000,8.12662,0.27662,0.27092
4228,18592.55330,8.39960,13559.01000,30.34500,83.96700,55.60000,7.95000,7.90514,0.05514,0.04944
4229,18616.05160,8.01990,14235.95000,-29.06900,19.19800,59.40000,9.16000,9.43663,1.58663,1.58093
4230,18354.20600,7.95480,13582.55000,40.33900,-41.24800,91.20000,7.64000,7.88894,0.03894,0.03324
4231,17825.16560,7.54340,13703.70000,-2.19800,119.15500,56.20000,8.08000,7.90038,0.05038,0.04468
4232,18046.46210,7.62490,13298.56000,24.55700,61.66700,37.70000,7.66000,7.89958,0.04958,0.04388
4233,18231.78840,7.90470,14161.03000,37.64500,159.59100,97.50000,8.67000,8.12353,0.27353,0.26783
4234,18598.67970,8.24660,13501.70000,54.23700,-40.97200,19.90000,7.66000,7.88959,0.03959,0.03389
4235,18035.19010,8.00720,13719.14000,42.95100,-62.16500,48.50000,8.15000,7.91501,0.06501,0.05931
4236,18125.84420,7.99280,13623.20000,22.43300,82.75900,52.70000,8.75000,8.26590,0.41590,0.41020
4237,17891.61730,7.16230,13323.49000,36.96900,-89.99400,19.90000,8.09000,7.88422,0.03422,0.02852
4238,18106.06860,7.76140,14102.46000,-12.36400,49.68600,41.40000,7.77000,7.85522,0.00522,0.00048
4239,17645.53680,7.54730,13724.97000,52.10000,46.88900,99.90000,9.31000,10.59614,2.74614,2.74044
4240,17404.20080,7.54340,13957.78000,40.81100,84.17500,43.20000,8.56000,8.08840,0.23840,0.23270
4241,18803.99070,8.16370,13908.39000,-18.29800,34.67000,55.50000,9.16000,9.46609,1.61609,1.61039
4242,18317.66990,7.84340,14017.25000,-8.91100,48.37900,48.90000,8.58000,8.06733,0.21733,0.21163
4243,18570.34020,8.20880,13861.60000,20.28500,121.27100,77.20000,9.41000,11.72396,3.87396,3.86826
4244,18356.24110,8.19330,13875.53000,-7.15900,-131.75400,40.60000,8.29000,7.95066,0.10066,0.09496
4245,17806.53500,7.91240,13444.91000,20.82100,167.19200,24.50000,7.84000,7.85258,0.00258,0.00312
4246,19185.89180,8.02990,14355.19000,33.41300,98.50400,40.00000,9.33000,10.72522,2.87522,2.86952
4247,18017.68690,7.84670,13527.95000,-38.27400,-7.34700,78.40000,7.52000,7.82783,0.02217,0.01647
4248,18180.09230,8.12180,13683.70000,57.82200,-21.05500,43.70000,8.23000,7.95764,0.10764,0.10194
4249,18791.73130,8.02190,14005.79000,-2.33200,-64.47700,46.70000,8.55000,8.05795,0.20795,0.20225
4250,18006.02700,7.22040,13743.56000,-21.66200,9.45000,84.40000,7.80000,7.84546,0.00454,0.00116
4251,19016.50130,8.32760,13490.40000,22.26000,-20.59500,40.20000,7.66000,7.89325,0.04325,0.03755
4252,18740.44830,7.83450,13759.05000,4.21500,102.43200,86.00000,9.31000,10.51602,2.66602,2.66032
4253,18635.17910,7.68880,13648.43000,37.46900,164.87500,56.90000,9.40000,11.53525,3.68525,3.67955
4254,18163.31790,7.55610,13594.74000,12.52300,113.59700,65.40000,8.21000,7.92321,0.07321,0.06751
4255,18004.70510,7.51120,13879.14000,13.49600,-17.54100,53.30000,8.23000,7.94016,0.09016,0.08446
4256,18739.58580,8.37290,13540.50000,-17.82600,51.06000,60.90000,7.66000,7.84691,0.00309,0.00261
4257,18222.95710,8.52080,13924.51000,-37.49300,-25.75200,60.20000,8.68000,8.13503,0.28503,0.27933
4258,18086.10730,7.32240,13735.19000,-2.98000,97.46000,75.00000,9.12000,9.27881,1.42881,1.42311
4259,18217.96550,8.13770,13792.03000,18.71800,-45.79600,25.70000,8.71000,8.21139,0.36139,0.35569
4260,18776.15570,8.00300,14069.22000,-41.77300,69.33800,14.90000,8.09000,7.86682,0.01682,0.01112
4261,17808.78860,8.42130,13778.24000,28.20300,12.37700,6.30000,9.07000,9.08530,1.23530,1.22960
4262,18556.32870,8.19610,13854.86000,-8.14200,108.54900,36.90000,7.76000,7.87177,0.02177,0.01607
4263,18719.92650,7.75990,13210.87000,-25.23700,95.08000,86.60000,8.74000,8.22927,0.37927,0.37357
4264,18886.81120,8.18840,13968.26000,23.81500,62.98700,84.50000,8.94000,8.64528,0.79528,0.78958
4265,18162.18140,7.95380,13809.88000,-15.78600,-37.59000,5.20000,9.50000,13.04110,5.19110,5.18540
4266,17618.98330,7.90910,14091.66000,55.68800,130.52700,97.20000,8.73000,8.21475,0.36475,0.35905
4267,18971.61720,8.25720,13121.81000,-30.40200,102.07300,55.70000,9.36000,11.10721,3.25721,3.25151
4268,17259.39670,7.41890,14051.07000,6.75400,53.36400,34.70000,8.49000,8.03016,0.18016,0.17446
4269,18359.51880,8.24690,13375.45000,47.54700,-118.72800,30.50000,8.70000,8.15294,0.30294,0.29724
4270,18400.82130,8.24390,13963.71000,-16.00500,107.59400,16.80000,7.53000,7.86287,0.01287,0.00717
4271,18428.00960,8.00980,13188.15000,4.06600,112.69800,87.30000,9.48000,12.63800,4.78800,4.78230
4272,17970.69080,7.71610,13987.70000,15.12100,-105.86100,93.20000,7.67000,7.85873,0.00873,0.00303
4273,18442.86860,7.98880,13264.10000,51.58500,133.03300,52.40000,9.06000,8.98453,1.13453,1.12883
4274,17180.77070,7.29550,13587.57000,8.10800,76.26000,92.60000,7.89000,7.88902,0.03902,0.03332
4275,17627.14490,7.99730,14314.86000,11.94800,-61.53700,93.90000,7.99000,7.89432,0.04432,0.03862
4276,18454.38820,7.30090,14368.14000,-47.97500,91.30700,8.90000,9.27000,10.15140,2.30140,2.29570
4277,18670.83650,8.35230,13294.32000,-54.29000,86.25900,34.10000,7.66000,7.84877,0.00123,0.00447
4278,18527.87260,7.62580,13840.27000,43.08800,129.71900,43.00000,8.50000,8.01433,0.16433,0.15863
4279,18095.32410,7.95240,13555.43000,34.41000,1.48000,30.90000,9.13000,9.37185,1.52185,1.51615
4280,19039.70010,7.72210,13606.44000,57.29400,-155.92800,84.90000,8.02000,7.84971,0.00029,0.00541
4281,17817.68680,7.69470,13702.10000,28.98700,-58.33300,24.00000,8.66000,8.14891,0.29891,0.29321
4282,18226.83580,7.55710,14167.49000,-0.30900,58.37600,81.10000,7.92000,7.88558,0.03558,0.02988
4283,18281.62050,7.92170,14299.19000,-46.94200,-175.64300,77.30000,9.26000,10.18097,2.33097,2.32527
4284,17972.23800,7.81580,13763.88000,-48.55900,-27.11200,36.80000,8.26000,7.90582,0.05582,0.05012
4285,17987.03100,7.41790,14061.08000,-59.53300,-18.34300,51.90000,9.27000,10.18901,2.33901,2.33331
4286,18201.54010,7.29440,14055.81000,24.69300,-98.19600,91.80000,7.51000,7.84810,0.00190,0.00380
4287,17573.17520,6.75490,13984.40000,41.34300,177.14600,6.70000,8.67000,8.11284,0.26284,0.25714
4288,17339.61870,7.51370,13993.56000,-56.36300,-127.13400,54.20000,9.31000,10.58277,2.73277,2.72707
4289,17811.44220,7.36340,13641.28000,25.68200,17.01000,89.40000,9.36000,11.12318,3.27318,3.26748
4290,18290.05940,7.98600,13780.22000,-25.03300,1.38100,40.30000,7.54000,7.83646,0.01354,0.00784
4291,18026.24800,7.49390,13879.88000,-36.08100,-103.41500,19.00000,8.22000,7.94890,0.09890,0.09320
4292,17757.00340,7.71600,13792.93000,-53.52400,-79.97200,50.50000,8.71000,8.21438,0.36438,0.35868
4293,17083.75700,7.76240,14138.60000,-53.96900,83.61000,25.20000,8.18000,7.89016,0.04016,0.03446
4294,18163.50710,7.93990,13971.28000,-25.99200,136.76600,34.80000,8.41000,7.99835,0.14835,0.14265
4295,18435.39380,8.22560,13931.27000,45.36200,-101.76300,5.00000,9.00000,8.74056,0.89056,0.88486
4296,17761.48380,7.81170,13366.33000,21.18500,-90.20800,30.50000,8.48000,8.00025,0.15025,0.14455
4297,17440.71720,7.76220,13465.56000,-21.15600,-43.07700,56.90000,8.07000,7.88566,0.03566,0.02996
4298,17773.57420,7.59670,13516.32000,59.89300,-123.86100,57.90000,9.36000,10.99025,3.14025,3.13455
4299,17265.59860,7.35120,13271.26000,54.35700,-94.09600,41.80000,7.82000,7.85622,0.00622,0.00052
4300,18528.55270,7.65910,13711.42000,-51.26000,98.12600,41.20000,8.53000,8.02875,0.17875,0.17305
4301,19012.46740,7.98930,14103.60000,-28.83100,-0.43800,6.90000,8.71000,8.16665,0.31665,0.31095
4302,17623.84710,8.70390,13492.10000,-44.40900,-54.55400,12.30000,8.48000,8.00384,0.15384,0.14814
4303,18172.99600,7.53710,13519.69000,37.93900,80.18100,27.00000,9.45000,12.27591,4.42591,4.42021
4304,18206.34490,7.39270,13437.29000,-22.23300,106.62100,61.80000,9.14000,9.34985,1.49985,1.49415
4305,19320.97670,8.43150,13634.01000,-43.75700,-130.09900,28.10000,7.57000,7.90851,0.05851,0.05281
4306,18937.56590,8.47640,13648.92000,-14.97100,153.08400,44.60000,7.56000,7.88127,0.03127,0.02557
4307,18770.48920,8.36120,13943.05000,41.18900,0.28400,57.70000,7.91000,7.92455,0.07455,0.06885
4308,18116.85340,7.92910,14176.21000,-56.17700,-123.51800,25.30000,7.65000,7.90503,0.05503,0.04933
4309,18251.62410,8.15770,13898.46000,5.01700,-62.77100,55.10000,8.31000,7.94578,0.09578,0.09008
4310,18139.41170,8.19610,14020.09000,13.46900,26.55000,88.10000,9.17000,9.52477,1.67477,1.66907
